question,subject,choices,answer
"In the brain stem, pathways for:",anatomy,"[skilled movements decussate in the medial lemniscus,, skilled motor movements decussate in the pyramids.,, nociception decussate in the medial lemniscus,, discriminative touch decussate in the pyramids.]",1
"In the brain stem, pathways for:",anatomy,"[skilled movements decussate in the medial lemniscus,, skilled motor movements decussate in the pyramids.,, discriminative touch decussate in the pyramids.,, nociception decussate in the medial lemniscus]",1
"In the brain stem, pathways for:",anatomy,"[skilled movements decussate in the medial lemniscus,, discriminative touch decussate in the pyramids.,, nociception decussate in the medial lemniscus,, skilled motor movements decussate in the pyramids.]",3
"In the brain stem, pathways for:",anatomy,"[skilled movements decussate in the medial lemniscus,, discriminative touch decussate in the pyramids.,, skilled motor movements decussate in the pyramids.,, nociception decussate in the medial lemniscus]",2
"In the brain stem, pathways for:",anatomy,"[skilled motor movements decussate in the pyramids.,, nociception decussate in the medial lemniscus,, skilled movements decussate in the medial lemniscus,, discriminative touch decussate in the pyramids.]",0
"In the brain stem, pathways for:",anatomy,"[skilled motor movements decussate in the pyramids.,, nociception decussate in the medial lemniscus,, discriminative touch decussate in the pyramids.,, skilled movements decussate in the medial lemniscus]",0
"In the brain stem, pathways for:",anatomy,"[skilled motor movements decussate in the pyramids.,, skilled movements decussate in the medial lemniscus,, nociception decussate in the medial lemniscus,, discriminative touch decussate in the pyramids.]",0
"In the brain stem, pathways for:",anatomy,"[skilled motor movements decussate in the pyramids.,, skilled movements decussate in the medial lemniscus,, discriminative touch decussate in the pyramids.,, nociception decussate in the medial lemniscus]",0
"In the brain stem, pathways for:",anatomy,"[skilled motor movements decussate in the pyramids.,, discriminative touch decussate in the pyramids.,, nociception decussate in the medial lemniscus,, skilled movements decussate in the medial lemniscus]",0
"In the brain stem, pathways for:",anatomy,"[skilled motor movements decussate in the pyramids.,, discriminative touch decussate in the pyramids.,, skilled movements decussate in the medial lemniscus,, nociception decussate in the medial lemniscus]",0
"In the brain stem, pathways for:",anatomy,"[discriminative touch decussate in the pyramids.,, nociception decussate in the medial lemniscus,, skilled movements decussate in the medial lemniscus,, skilled motor movements decussate in the pyramids.]",3
"In the brain stem, pathways for:",anatomy,"[discriminative touch decussate in the pyramids.,, nociception decussate in the medial lemniscus,, skilled motor movements decussate in the pyramids.,, skilled movements decussate in the medial lemniscus]",2
"In the brain stem, pathways for:",anatomy,"[discriminative touch decussate in the pyramids.,, skilled movements decussate in the medial lemniscus,, nociception decussate in the medial lemniscus,, skilled motor movements decussate in the pyramids.]",3
"In the brain stem, pathways for:",anatomy,"[discriminative touch decussate in the pyramids.,, skilled movements decussate in the medial lemniscus,, skilled motor movements decussate in the pyramids.,, nociception decussate in the medial lemniscus]",2
"In the brain stem, pathways for:",anatomy,"[discriminative touch decussate in the pyramids.,, skilled motor movements decussate in the pyramids.,, nociception decussate in the medial lemniscus,, skilled movements decussate in the medial lemniscus]",1
"In the brain stem, pathways for:",anatomy,"[discriminative touch decussate in the pyramids.,, skilled motor movements decussate in the pyramids.,, skilled movements decussate in the medial lemniscus,, nociception decussate in the medial lemniscus]",1
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[thyroid cartilage.,, cricothyroid membrane.,, cricoid cartilage.,, tracheal rings.]",3
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[thyroid cartilage.,, cricothyroid membrane.,, tracheal rings.,, cricoid cartilage.]",2
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[thyroid cartilage.,, cricoid cartilage.,, cricothyroid membrane.,, tracheal rings.]",3
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[thyroid cartilage.,, cricoid cartilage.,, tracheal rings.,, cricothyroid membrane.]",2
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[thyroid cartilage.,, tracheal rings.,, cricothyroid membrane.,, cricoid cartilage.]",1
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[thyroid cartilage.,, tracheal rings.,, cricoid cartilage.,, cricothyroid membrane.]",1
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[cricothyroid membrane.,, thyroid cartilage.,, cricoid cartilage.,, tracheal rings.]",3
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[cricothyroid membrane.,, thyroid cartilage.,, tracheal rings.,, cricoid cartilage.]",2
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[cricothyroid membrane.,, cricoid cartilage.,, thyroid cartilage.,, tracheal rings.]",3
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[cricothyroid membrane.,, cricoid cartilage.,, tracheal rings.,, thyroid cartilage.]",2
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[cricothyroid membrane.,, tracheal rings.,, thyroid cartilage.,, cricoid cartilage.]",1
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[cricothyroid membrane.,, tracheal rings.,, cricoid cartilage.,, thyroid cartilage.]",1
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[cricoid cartilage.,, thyroid cartilage.,, cricothyroid membrane.,, tracheal rings.]",3
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,anatomy,"[cricoid cartilage.,, thyroid cartilage.,, tracheal rings.,, cricothyroid membrane.]",2
