question,subject,choices,answer
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[epidemical,, burnishing,, nightly,, boast]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[nightly,, boast,, epidemical,, burnishing]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[nightly,, boast,, burnishing,, epidemical]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[nightly,, epidemical,, boast,, burnishing]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[nightly,, epidemical,, burnishing,, boast]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[nightly,, burnishing,, boast,, epidemical]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[nightly,, burnishing,, epidemical,, boast]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[burnishing,, boast,, epidemical,, nightly]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[burnishing,, boast,, nightly,, epidemical]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[burnishing,, epidemical,, boast,, nightly]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[burnishing,, epidemical,, nightly,, boast]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[burnishing,, nightly,, boast,, epidemical]",3
"Statement 1 | If R is a ring and f(x) and g(x) are in R[x], then deg (f(x)+g(x)) = maximum (deg f(x), deg g(x)). Statement 2 | If F is a field then every ideal of F[x] is principal.",abstract_algebra,"[burnishing,, nightly,, epidemical,, boast]",3
"A subset H of a group (G,*) is a group if",abstract_algebra,"[zogo,, scopate,, libbed,, subnormality]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[zogo,, scopate,, subnormality,, libbed]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[zogo,, libbed,, scopate,, subnormality]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[zogo,, libbed,, subnormality,, scopate]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[zogo,, subnormality,, scopate,, libbed]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[zogo,, subnormality,, libbed,, scopate]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[scopate,, zogo,, libbed,, subnormality]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[scopate,, zogo,, subnormality,, libbed]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[scopate,, libbed,, zogo,, subnormality]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[scopate,, libbed,, subnormality,, zogo]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[scopate,, subnormality,, zogo,, libbed]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[scopate,, subnormality,, libbed,, zogo]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[libbed,, zogo,, scopate,, subnormality]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[libbed,, zogo,, subnormality,, scopate]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[libbed,, scopate,, zogo,, subnormality]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[libbed,, scopate,, subnormality,, zogo]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[libbed,, subnormality,, zogo,, scopate]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[libbed,, subnormality,, scopate,, zogo]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[subnormality,, zogo,, scopate,, libbed]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[subnormality,, zogo,, libbed,, scopate]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[subnormality,, scopate,, zogo,, libbed]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[subnormality,, scopate,, libbed,, zogo]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[subnormality,, libbed,, zogo,, scopate]",2
"A subset H of a group (G,*) is a group if",abstract_algebra,"[subnormality,, libbed,, scopate,, zogo]",2
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[basiophitic,, minuted,, glaucosis,, dad]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[basiophitic,, minuted,, dad,, glaucosis]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[basiophitic,, glaucosis,, minuted,, dad]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[basiophitic,, glaucosis,, dad,, minuted]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[basiophitic,, dad,, minuted,, glaucosis]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[basiophitic,, dad,, glaucosis,, minuted]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[minuted,, basiophitic,, glaucosis,, dad]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[minuted,, basiophitic,, dad,, glaucosis]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[minuted,, glaucosis,, basiophitic,, dad]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[minuted,, glaucosis,, dad,, basiophitic]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[minuted,, dad,, basiophitic,, glaucosis]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[minuted,, dad,, glaucosis,, basiophitic]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[glaucosis,, basiophitic,, minuted,, dad]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[glaucosis,, basiophitic,, dad,, minuted]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[glaucosis,, minuted,, basiophitic,, dad]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[glaucosis,, minuted,, dad,, basiophitic]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[glaucosis,, dad,, basiophitic,, minuted]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[glaucosis,, dad,, minuted,, basiophitic]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[dad,, basiophitic,, minuted,, glaucosis]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[dad,, basiophitic,, glaucosis,, minuted]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[dad,, minuted,, basiophitic,, glaucosis]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[dad,, minuted,, glaucosis,, basiophitic]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[dad,, glaucosis,, basiophitic,, minuted]",0
The polynomial x^4 + 4 can be factored into linear factors in Z_5[x]. Find this factorization.,abstract_algebra,"[dad,, glaucosis,, minuted,, basiophitic]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[diplospondylism,, arachnopia,, indenter,, remnant]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[diplospondylism,, arachnopia,, remnant,, indenter]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[diplospondylism,, indenter,, arachnopia,, remnant]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[diplospondylism,, indenter,, remnant,, arachnopia]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[diplospondylism,, remnant,, arachnopia,, indenter]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[diplospondylism,, remnant,, indenter,, arachnopia]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[arachnopia,, diplospondylism,, indenter,, remnant]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[arachnopia,, diplospondylism,, remnant,, indenter]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[arachnopia,, indenter,, diplospondylism,, remnant]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[arachnopia,, indenter,, remnant,, diplospondylism]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[arachnopia,, remnant,, diplospondylism,, indenter]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[arachnopia,, remnant,, indenter,, diplospondylism]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[indenter,, diplospondylism,, arachnopia,, remnant]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[indenter,, diplospondylism,, remnant,, arachnopia]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[indenter,, arachnopia,, diplospondylism,, remnant]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[indenter,, arachnopia,, remnant,, diplospondylism]",0
Statement 1 | There exists a free abelian group of every positive integer rank. Statement 2 | A finitely generated abelian group is free abelian if its Betti number equals the number of elements in some generating set.,abstract_algebra,"[indenter,, remnant,, diplospondylism,, arachnopia]",0
