question,answer,Subject,choices,answer_original_temperature:0
"Enunciado 1 | Para dos grupos cualesquiera G y G', existe un homomorfismo de G en G'. Enunciado 2 | Todo homomorfismo es un mapa uno a uno.",C,abstract_algebra,"[galonearán,, derroches,, desengrasás,, cerveceara]",0
"Enunciado 1 | Para dos grupos cualesquiera G y G', existe un homomorfismo de G en G'. Enunciado 2 | Todo homomorfismo es un mapa uno a uno.",C,abstract_algebra,"[galonearán,, desengrasás,, cerveceara,, derroches]",0
"Enunciado 1 | Para dos grupos cualesquiera G y G', existe un homomorfismo de G en G'. Enunciado 2 | Todo homomorfismo es un mapa uno a uno.",C,abstract_algebra,"[galonearán,, desengrasás,, derroches,, cerveceara]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[drapeado,, raquearás,, reconquistasen,, obstaron]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[drapeado,, raquearás,, obstaron,, reconquistasen]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[drapeado,, reconquistasen,, raquearás,, obstaron]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[drapeado,, reconquistasen,, obstaron,, raquearás]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[drapeado,, obstaron,, raquearás,, reconquistasen]",1
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[drapeado,, obstaron,, reconquistasen,, raquearás]",1
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[raquearás,, drapeado,, reconquistasen,, obstaron]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[raquearás,, drapeado,, obstaron,, reconquistasen]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[raquearás,, reconquistasen,, drapeado,, obstaron]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[raquearás,, reconquistasen,, obstaron,, drapeado]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[raquearás,, obstaron,, drapeado,, reconquistasen]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[raquearás,, obstaron,, reconquistasen,, drapeado]",1
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[reconquistasen,, drapeado,, raquearás,, obstaron]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[reconquistasen,, drapeado,, obstaron,, raquearás]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[reconquistasen,, raquearás,, drapeado,, obstaron]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[reconquistasen,, raquearás,, obstaron,, drapeado]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[reconquistasen,, obstaron,, drapeado,, raquearás]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[reconquistasen,, obstaron,, raquearás,, drapeado]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[obstaron,, drapeado,, raquearás,, reconquistasen]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[obstaron,, drapeado,, reconquistasen,, raquearás]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[obstaron,, raquearás,, drapeado,, reconquistasen]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[obstaron,, raquearás,, reconquistasen,, drapeado]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[obstaron,, reconquistasen,, drapeado,, raquearás]",0
Enunciado 1 | Un homomorfismo puede tener un núcleo vacío. Enunciado 2 | No es posible tener un homomorfismo no trivial de algún grupo finito en algún grupo infinito.,B,abstract_algebra,"[obstaron,, reconquistasen,, raquearás,, drapeado]",0
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[coqueteaseis,, cuchichiaren,, estabilizadora,, envigué]",0
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[coqueteaseis,, cuchichiaren,, envigué,, estabilizadora]",2
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[coqueteaseis,, estabilizadora,, cuchichiaren,, envigué]",1
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[coqueteaseis,, estabilizadora,, envigué,, cuchichiaren]",1
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[coqueteaseis,, envigué,, cuchichiaren,, estabilizadora]",1
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[coqueteaseis,, envigué,, estabilizadora,, cuchichiaren]",1
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[cuchichiaren,, coqueteaseis,, estabilizadora,, envigué]",2
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[cuchichiaren,, coqueteaseis,, envigué,, estabilizadora]",2
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[cuchichiaren,, estabilizadora,, coqueteaseis,, envigué]",1
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[cuchichiaren,, estabilizadora,, envigué,, coqueteaseis]",0
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[cuchichiaren,, envigué,, coqueteaseis,, estabilizadora]",1
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[cuchichiaren,, envigué,, estabilizadora,, coqueteaseis]",1
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[estabilizadora,, coqueteaseis,, cuchichiaren,, envigué]",0
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[estabilizadora,, coqueteaseis,, envigué,, cuchichiaren]",0
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[estabilizadora,, cuchichiaren,, coqueteaseis,, envigué]",1
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[estabilizadora,, cuchichiaren,, envigué,, coqueteaseis]",1
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[estabilizadora,, envigué,, coqueteaseis,, cuchichiaren]",1
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[estabilizadora,, envigué,, cuchichiaren,, coqueteaseis]",1
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[envigué,, coqueteaseis,, cuchichiaren,, estabilizadora]",0
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[envigué,, coqueteaseis,, estabilizadora,, cuchichiaren]",0
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[envigué,, cuchichiaren,, coqueteaseis,, estabilizadora]",1
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[envigué,, cuchichiaren,, estabilizadora,, coqueteaseis]",0
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[envigué,, estabilizadora,, coqueteaseis,, cuchichiaren]",0
Encuentre todo c en Z_3 tal que Z_3[x]/(x^3 + x^2 + c) sea un campo.,B,abstract_algebra,"[envigué,, estabilizadora,, cuchichiaren,, coqueteaseis]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[atresnalamos,, talionara,, devengareis,, tintoreado]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[atresnalamos,, talionara,, tintoreado,, devengareis]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[atresnalamos,, devengareis,, talionara,, tintoreado]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[atresnalamos,, devengareis,, tintoreado,, talionara]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[atresnalamos,, tintoreado,, talionara,, devengareis]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[atresnalamos,, tintoreado,, devengareis,, talionara]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[talionara,, atresnalamos,, devengareis,, tintoreado]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[talionara,, atresnalamos,, tintoreado,, devengareis]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[talionara,, devengareis,, atresnalamos,, tintoreado]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[talionara,, devengareis,, tintoreado,, atresnalamos]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[talionara,, tintoreado,, atresnalamos,, devengareis]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[talionara,, tintoreado,, devengareis,, atresnalamos]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[devengareis,, atresnalamos,, talionara,, tintoreado]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[devengareis,, atresnalamos,, tintoreado,, talionara]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[devengareis,, talionara,, atresnalamos,, tintoreado]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[devengareis,, talionara,, tintoreado,, atresnalamos]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[devengareis,, tintoreado,, atresnalamos,, talionara]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[devengareis,, tintoreado,, talionara,, atresnalamos]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[tintoreado,, atresnalamos,, talionara,, devengareis]",0
"Enunciado 1 | Si R es un dominio íntegro, entonces R[x] es un dominio íntegro. Enunciado 2 | Si R es un anillo y f(x) y g(x) están en R[x], entonces deg (f(x)g(x)) = deg f(x) + deg g(x).",C,abstract_algebra,"[tintoreado,, atresnalamos,, devengareis,, talionara]",0
